pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	124.0	73710.0	40.0	4000.0	36267.0	33403.0	1
101	100.0	265174.0	100.0	10000.0	87297.66666666667	167776.33333333334	3
102	120.5	320595.5	102.0	10200.0	108125.5	202168.0	2
105	77.8	218807.0	104.0	10400.0	67854.6	140448.4	10
106	124.0	349701.5	106.0	10600.0	111725.0	227270.5	2
108	86.2	257401.5	108.0	10800.0	80045.8	166447.7	10
109	103.66666666666667	304058.6666666667	108.0	10800.0	92597.0	200553.66666666666	6
110	66.0	208760.25	110.0	11000.0	59502.0	138148.25	4
115	47.5	166432.5	114.0	11400.0	45130.5	109788.0	2
120	55.57142857142857	210839.42857142858	120.0	12000.0	57276.57142857143	141442.85714285713	7
125	63.8	246389.5	124.0	12400.0	65528.4	168337.1	10
130	52.0	223062.4	130.0	13000.0	54381.4	155551.0	10
135	36.0	170315.0	134.0	13400.0	38813.666666666664	117967.33333333333	3
140	57.7	277898.6	140.0	14000.0	69801.6	193957.0	10
145	44.0	231856.2	144.0	14400.0	54903.3	162408.9	10
150	50.5	278300.0	150.0	15000.0	65859.75	197290.25	8
155	49.4	285519.4	154.0	15400.0	64951.6	205013.8	10
160	34.5	228863.0	160.0	16000.0	47020.0	165683.0	2
190	43.6	362667.3	190.0	19000.0	70534.6	272942.7	10
