pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	37.833333333333336	276757.0	40.0	16000.0	202438.0	58279.0	6
70	13.0	194117.8	70.0	28000.0	91293.3	74754.5	10
75	11.4	182094.8	74.0	29600.0	77969.1	74451.7	10
76	10.2	165496.7	76.0	30400.0	62986.0	72034.7	10
78	10.6	180801.5	78.0	31200.0	70724.1	78799.4	10
79	11.2	191620.1	78.0	31200.0	78904.1	81438.0	10
80	10.1	180114.5	80.0	32000.0	69185.4	78849.1	10
81	9.0	163749.4	80.0	32000.0	58277.6	73391.8	10
82	9.5	178668.1	82.0	32800.0	69036.0	76750.1	10
83	9.9	186496.5	82.0	32800.0	72512.3	81102.2	10
84	10.1	201788.7	84.0	33600.0	83097.4	85007.3	10
85	10.625	209872.25	84.0	33600.0	88435.25	87753.0	8
90	9.6	208280.5	90.0	36000.0	80038.9	92151.6	10
95	8.8	209032.3	94.0	37600.0	77141.1	94197.2	10
100	7.2	192973.7	100.0	40000.0	62760.0	90113.7	10
105	6.7	191484.1	104.0	41600.0	56861.1	92919.0	10
110	7.8	239116.1	110.0	44000.0	84514.2	110491.9	10
115	6.5	220670.8	114.0	45600.0	68095.6	106861.2	10
120	5.9	218448.8	120.0	48000.0	61915.6	108413.2	10
125	5.8	217497.4	124.0	49600.0	55792.1	111981.3	10
130	5.0	220498.1	130.0	52000.0	53936.5	114431.6	10
160	4.0	251071.2	160.0	64000.0	51263.6	135647.6	10
190	3.4	291535.8	190.0	76000.0	51611.5	163734.3	10
