pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
55	2.4444444444444446	13085.666666666666	54.0	10800.0	379.3333333333333	1852.3333333333333	9
65	2.5	15430.5	64.0	12800.0	360.0	2206.5	8
70	2.0	16816.8	70.0	14000.0	288.5	2458.3	10
71	2.0	16848.0	70.0	14000.0	364.0	2414.0	6
74	3.0	17882.5	74.0	14800.0	409.0	2599.5	10
75	2.3	17803.7	74.0	14800.0	398.6	2531.1	10
80	2.3	19243.5	80.0	16000.0	359.2	2804.3	10
85	2.5	20229.9	84.0	16800.0	449.7	2896.2	10
90	2.7	21679.9	90.0	18000.0	481.7	3108.2	10
95	1.6	22564.7	94.0	18800.0	406.4	3264.3	10
100	1.9	23991.6	100.0	20000.0	437.5	3454.1	10
130	2.1	31192.8	130.0	26000.0	439.7	4623.1	10
160	1.0	38210.6	160.0	32000.0	479.4	5571.2	10
