pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
45	4.5	5460.0	44.0	4400.0	287.0	729.0	4
60	2.5	7343.0	60.0	6000.0	288.0	995.0	4
65	3.0	7837.0	64.0	6400.0	356.0	1017.0	4
70	2.0	8498.0	70.0	7000.0	255.0	1173.0	10
71	5.0	8712.0	70.0	7000.0	463.0	1179.0	4
72	2.8	8836.6	72.0	7200.0	361.4	1203.2	10
73	2.8	8836.6	72.0	7200.0	361.4	1203.2	10
74	2.0	8990.0	74.0	7400.0	263.0	1253.0	4
75	4.0	9049.6	74.0	7400.0	351.6	1224.0	10
80	2.6	9680.1	80.0	8000.0	313.4	1286.7	10
85	3.0	10184.0	84.0	8400.0	338.0	1362.0	4
90	1.0	10807.0	90.0	9000.0	218.0	1499.0	2
95	2.6	11397.4	94.0	9400.0	366.2	1537.2	10
100	2.4	12123.8	100.0	10000.0	361.6	1662.2	10
130	4.0	15814.0	130.0	13000.0	634.0	2050.0	10
160	1.8	19114.0	160.0	16000.0	390.2	2563.8	10
