pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	86.33333333333333	246603.77777777778	100.0	48000.0	137837.55555555556	60666.22222222222	9
105	79.0	239063.25	104.0	49920.0	125112.25	63927.0	4
115	70.6	246709.3	114.0	54720.0	122023.8	69851.5	10
116	63.4	245106.6	116.0	55680.0	116909.3	72401.3	10
117	57.4	236066.0	116.0	55680.0	107750.3	72519.7	10
118	55.0	234342.0	118.0	56640.0	104205.5	73378.5	2
119	56.8	227758.4	118.0	56640.0	97910.2	73090.2	10
120	54.9	232985.5	120.0	57600.0	100212.4	75053.1	10
121	55.8	228515.2	120.0	57600.0	95322.2	75473.0	10
122	49.0	224273.7	122.0	58560.0	88045.2	77546.5	10
123	55.8	236051.2	122.0	58560.0	101064.6	76304.6	10
124	55.2	236334.8	124.0	59520.0	98521.0	78169.8	10
125	52.166666666666664	231612.66666666666	124.0	59520.0	93604.66666666667	78364.0	6
130	48.0	235226.4	130.0	62400.0	90928.1	81768.3	10
135	43.5	239573.7	134.0	64320.0	90023.3	85096.4	10
140	41.9	240280.7	140.0	67200.0	83373.0	89567.7	10
145	36.0	234600.8	144.0	69120.0	72345.1	92991.7	10
150	33.7	244386.2	150.0	72000.0	75320.6	96915.6	10
155	32.4	246451.5	154.0	73920.0	72766.0	99611.5	10
160	31.0	251100.3	160.0	76800.0	70393.2	103747.1	10
190	21.5	274386.3	190.0	91200.0	57575.5	125420.8	10
