pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	7.75	60036.125	70.0	28000.0	1800.375	30165.75	8
80	7.0	67475.14285714286	80.0	32000.0	1695.2857142857142	33699.857142857145	7
85	6.375	71952.75	84.0	33600.0	1789.75	36479.0	8
86	6.9	73952.7	86.0	34400.0	1797.3	37669.4	10
87	6.7	74025.1	86.0	34400.0	1841.6	37697.5	10
88	6.1	75052.8	88.0	35200.0	1760.7	38004.1	10
89	5.2	73752.3	88.0	35200.0	1612.7	36851.6	10
90	6.3	76844.8	90.0	36000.0	1788.8	38966.0	10
91	8.0	77968.0	90.0	36000.0	1991.0	39887.0	2
92	5.75	77678.25	92.0	36800.0	1688.5	39097.75	4
93	6.0	78767.0	92.0	36800.0	1759.0	40116.0	1
94	5.5	78281.0	94.0	37600.0	1626.5	38960.5	2
95	6.0	77803.0	94.0	37600.0	1591.0	38518.0	1
100	6.5	85438.2	100.0	40000.0	1752.4	43585.8	10
105	5.6	87773.6	104.0	41600.0	1710.6	44359.0	10
110	4.8	94197.0	110.0	44000.0	1765.3	48321.7	10
115	5.1	96625.7	114.0	45600.0	1723.7	49188.0	10
120	4.5	101009.5	120.0	48000.0	1717.25	51172.25	4
125	4.7	105235.2	124.0	49600.0	1706.8	53804.4	10
130	4.5	109625.8	130.0	52000.0	1643.0	55852.8	10
160	3.7	134343.4	160.0	64000.0	1616.0	68567.4	10
