pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
130	3.0	78689.0	130.0	52000.0	7799.0	18760.0	1
160	2.4	91014.8	160.0	64000.0	6923.4	19931.4	5
190	2.0	108816.0	190.0	76000.0	6621.0	26005.0	1
220	3.5	132627.5	220.0	88000.0	11957.5	32450.0	2
250	2.0	144192.0	250.0	100000.0	7499.0	36443.0	1
255	2.111111111111111	143421.11111111112	254.0	101600.0	8592.222222222223	32974.88888888889	9
256	2.0	142608.5	256.0	102400.0	7443.1	32509.4	10
257	2.2	143193.2	256.0	102400.0	6935.8	33601.4	5
258	2.2	146807.4	258.0	103200.0	7155.2	36194.2	5
259	2.0	140262.0	258.0	103200.0	6612.0	30192.0	2
260	2.0	144148.5	260.0	104000.0	7960.8	31927.7	10
261	2.4	145202.1	260.0	104000.0	7173.9	33768.2	10
262	2.0	146304.8	262.0	104800.0	8712.2	32530.6	10
263	3.0	156807.0	262.0	104800.0	12524.0	39221.0	1
264	2.0	144231.0	264.0	105600.0	7708.666666666667	30658.333333333332	3
265	2.5	148235.6	264.0	105600.0	9732.8	32638.8	10
270	2.2	151367.6	270.0	108000.0	8663.2	34434.4	10
275	2.0	158593.5	274.0	109600.0	10421.0	38298.5	2
280	2.2	155045.7	280.0	112000.0	8065.2	34700.5	10
285	2.0	160596.9	284.0	113600.0	9646.9	37066.0	10
290	2.2	165459.6	290.0	116000.0	10177.0	38992.6	10
295	2.3	166774.8	294.0	117600.0	10305.0	38575.8	10
300	2.3	171445.8	300.0	120000.0	9642.0	41503.8	10
305	2.0	171713.0	304.0	121600.0	10971.3	38837.7	10
