pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
15	71.0	8092.0	14.0	1400.0	5448.0	1230.0	1
20	33.0	11655.333333333334	20.0	2000.0	7430.0	2205.3333333333335	3
25	22.5	11942.5	24.0	2400.0	7145.5	2373.0	2
26	21.75	12619.0	26.0	2600.0	7517.5	2475.5	4
27	21.75	12619.0	26.0	2600.0	7517.5	2475.5	4
30	18.5	13883.6	30.0	3000.0	7826.3	3027.3	10
31	17.444444444444443	13379.777777777777	30.0	3000.0	7369.444444444444	2980.3333333333335	9
32	13.0	12093.0	32.0	3200.0	6084.0	2777.0	1
33	13.0	12093.0	32.0	3200.0	6084.0	2777.0	1
34	16.0	14260.5	34.0	3400.0	7425.7	3400.8	10
40	11.3	13912.9	40.0	4000.0	6365.6	3507.3	10
45	11.75	17585.75	44.0	4400.0	8681.0	4460.75	4
50	9.1	16599.7	50.0	5000.0	7062.4	4487.3	10
55	7.25	15633.25	54.0	5400.0	5832.0	4347.25	4
60	5.5	15310.2	60.0	6000.0	4796.1	4454.1	10
65	5.3	16459.0	64.0	6400.0	5105.4	4889.6	10
70	3.7	14770.4	70.0	7000.0	3334.7	4365.7	10
100	2.4	17741.2	100.0	10000.0	2506.4	5134.8	10
130	2.2	24387.1	130.0	13000.0	3229.8	8027.3	10
