pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	107.0	42750.0	40.0	4000.0	14439.6	24270.4	5
45	127.0	58278.77777777778	44.0	4400.0	19149.444444444445	34685.333333333336	9
50	80.75	47436.875	50.0	5000.0	13348.375	29038.5	8
55	103.3	65611.1	54.0	5400.0	18622.9	41534.2	10
60	82.8	64383.7	60.0	6000.0	17179.5	41144.2	10
61	94.4	71629.3	60.0	6000.0	19416.7	46152.6	10
62	82.5	69187.8	62.0	6200.0	17188.7	45737.1	10
63	84.2	69484.0	62.0	6200.0	17428.2	45793.8	10
64	68.6	60539.7	64.0	6400.0	14732.7	39343.0	10
65	67.2	59483.5	64.0	6400.0	14238.6	38780.9	10
66	92.3	82557.9	66.0	6600.0	20384.1	55507.8	10
67	63.3	59578.4	66.0	6600.0	13650.0	39262.4	10
68	53.8	55174.4	68.0	6800.0	11884.7	36421.7	10
69	66.6	64456.1	68.0	6800.0	14904.1	42684.0	10
70	78.9	78875.9	70.0	7000.0	18608.1	53197.8	10
75	56.8	64956.6	74.0	7400.0	13791.2	43691.4	10
80	63.7	81275.6	80.0	8000.0	16952.6	56243.0	10
85	50.6	74335.1	84.0	8400.0	13992.7	51858.4	10
90	53.1	85636.5	90.0	9000.0	15909.3	60637.2	10
95	47.8	85290.3	94.0	9400.0	15046.6	60749.7	10
100	57.9	108831.9	100.0	10000.0	20072.5	78659.4	10
130	34.2	110840.4	130.0	13000.0	15730.9	81979.5	10
