pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	118.33333333333333	106962.0	70.0	7000.0	30421.333333333332	69470.66666666667	3
130	58.5	161541.66666666666	130.0	13000.0	28391.166666666668	120020.5	6
165	83.0	328551.9	164.0	16400.0	53985.0	258002.9	10
170	62.1	278374.5	170.0	17000.0	41747.2	219457.3	10
175	97.2	414745.9	174.0	17400.0	68331.5	328840.4	10
180	66.11111111111111	316918.3333333333	180.0	18000.0	48351.333333333336	250387.0	9
185	95.28571428571429	453910.5714285714	184.0	18400.0	73546.42857142857	361780.14285714284	7
186	71.5	350376.5	186.0	18600.0	53555.5	278035.0	2
187	78.5	388978.9	186.0	18600.0	60544.8	309648.1	10
188	60.9	316296.4	188.0	18800.0	45015.4	252293.0	10
189	76.8	394575.6	188.0	18800.0	59229.0	316358.6	10
190	48.5	268610.8	190.0	19000.0	36196.7	213224.1	10
191	78.9	405406.4	190.0	19000.0	62013.1	324203.3	10
192	49.1	268382.4	192.0	19200.0	37421.6	211568.8	10
193	61.6	331420.8	192.0	19200.0	47988.9	264039.9	10
194	58.2	325625.9	194.0	19400.0	45722.7	260309.2	10
200	76.8	430850.4	200.0	20000.0	63382.8	347267.6	10
210	61.0	380738.3	210.0	21000.0	52518.2	307010.1	10
215	65.8	434492.2	214.0	21400.0	58446.2	354432.0	5
220	60.4	419573.7	220.0	22000.0	54507.1	342846.6	10
