gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
23.542999999999996	160533.455	84.6	33840.0	58781.80400000001	67827.051	10.0
11.833911061014446	68260.04300275583	44.240705238501796	17696.28209540072	17828.715799422684	39364.798725357396	0.0
