pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
30	26.0	153905.0	30.0	12000.0	113165.0	28710.0	2
36	19.25	153949.0	36.0	14400.0	107170.25	32342.75	4
37	19.25	148291.75	36.0	14400.0	100956.75	32899.0	4
38	17.666666666666668	150106.44444444444	38.0	15200.0	100478.11111111111	34390.333333333336	9
39	19.0	167534.5	38.0	15200.0	115675.0	36621.5	2
40	15.1	129058.0	40.0	16000.0	79256.6	33761.4	10
41	17.75	174450.875	40.0	16000.0	120681.875	37729.0	8
42	16.5	167557.5	42.0	16800.0	113250.0	37465.5	2
43	14.9	143446.9	42.0	16800.0	90429.3	36175.6	10
44	12.6	130616.6	44.0	17600.0	78120.4	34852.2	10
45	14.5	159632.2	44.0	17600.0	103624.8	38363.4	10
50	10.9	146695.2	50.0	20000.0	86534.5	40110.7	10
60	8.0	145747.3	60.0	24000.0	76286.6	45400.7	10
65	7.9	152922.4	64.0	25600.0	76194.3	51064.1	10
70	6.6	151885.5	70.0	28000.0	72152.4	51663.1	10
100	3.8	152772.3	100.0	40000.0	47993.7	64678.6	10
130	2.8	166327.8	130.0	52000.0	36218.6	77979.2	10
