pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	96.88888888888889	266292.22222222225	100.0	48000.0	157153.33333333334	61038.88888888889	9
105	86.8	258268.3	104.0	49920.0	144758.3	63486.0	10
110	71.28571428571429	251660.85714285713	110.0	52800.0	130553.85714285714	68197.0	7
115	71.0	251779.2	114.0	54720.0	125399.0	71546.2	5
125	57.625	242417.875	124.0	59520.0	104675.875	78098.0	8
130	48.9	241852.2	130.0	62400.0	97354.2	81968.0	10
131	45.6	244282.1	130.0	62400.0	98240.4	83511.7	10
132	46.8	242524.8	132.0	63360.0	94579.9	84452.9	10
133	39.6	231402.2	132.0	63360.0	84135.8	83774.4	10
134	43.7	238990.7	134.0	64320.0	89318.4	85218.3	10
135	41.5	240952.2	134.0	64320.0	91052.6	85445.6	10
136	42.2	245095.0	136.0	65280.0	92329.6	87349.4	10
137	39.1	237198.7	136.0	65280.0	84486.6	87296.1	10
138	47.7	253911.8	138.0	66240.0	99674.6	87859.2	10
139	40.2	240841.9	138.0	66240.0	85054.6	89409.3	10
140	43.5	247995.9	140.0	67200.0	90884.2	89771.7	10
145	38.3	248071.9	144.0	69120.0	86724.9	92083.0	10
150	32.0	243216.7	150.0	72000.0	73448.4	97618.3	10
155	32.9	250915.4	154.0	73920.0	76757.2	100084.2	10
160	31.6	257256.7	160.0	76800.0	75437.8	104858.9	10
190	21.5	275603.1	190.0	91200.0	57663.0	126550.1	10
