pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	9.0	14081.0	40.0	4000.0	5520.4	4520.6	5
45	15.0	25833.0	44.0	4400.0	14338.666666666666	7050.333333333333	3
50	7.0	15795.5	50.0	5000.0	5110.4	5635.1	10
51	6.8	15549.6	50.0	5000.0	4814.4	5685.2	10
52	6.4	16227.1	52.0	5200.0	5520.3	5454.8	10
53	6.4	16227.1	52.0	5200.0	5520.3	5454.8	10
55	6.0	15152.3	54.0	5400.0	3964.7	5733.6	10
56	6.0	17737.8	56.0	5600.0	6027.7	6054.1	10
57	6.0	17737.8	56.0	5600.0	6027.7	6054.1	10
58	4.666666666666667	15550.666666666666	58.0	5800.0	3879.6666666666665	5813.0	9
59	4.666666666666667	15435.0	58.0	5800.0	3792.4444444444443	5784.555555555556	9
60	4.0	13343.0	60.0	6000.0	2020.0	5263.0	1
65	4.7	17278.4	64.0	6400.0	3865.6	6948.8	10
70	3.6	16585.5	70.0	7000.0	3073.6	6441.9	10
75	4.6	22843.4	74.0	7400.0	6797.2	8572.2	10
80	3.1	18584.6	80.0	8000.0	3051.7	7452.9	10
85	3.4	21355.6	84.0	8400.0	4179.5	8692.1	10
90	2.5	18914.2	90.0	9000.0	2034.3	7789.9	10
95	2.2	19240.6	94.0	9400.0	2210.6	7536.0	10
100	2.1	19484.0	100.0	10000.0	1857.4	7526.6	10
130	1.8	24276.6	130.0	13000.0	1480.9	9665.7	10
