gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
1.0	199.23	45.3	150.26	1.51	2.16	10.0
0.0	134.93424361517722	34.18596203121977	123.1187166924672	1.8002499826412997	3.277865158910598	0.0
