pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	35.5	9653.0	20.0	2000.0	5137.5	2495.5	2
30	12.0	10245.0	30.0	3000.0	4277.5	2937.5	2
36	9.2	11161.5	36.0	3600.0	3884.9	3640.6	10
37	9.2	11161.5	36.0	3600.0	3884.9	3640.6	10
38	10.3	16917.0	38.0	3800.0	9384.1	3694.9	10
39	10.3	16917.0	38.0	3800.0	9384.1	3694.9	10
40	7.3	12932.2	40.0	4000.0	5286.3	3605.9	10
41	12.4	21441.2	40.0	4000.0	12781.6	4619.6	10
42	8.4	13806.6	42.0	4200.0	5417.8	4146.8	10
43	8.4	13816.9	42.0	4200.0	5425.4	4149.5	10
44	8.0	17895.0	44.0	4400.0	9051.0	4400.0	1
50	5.0	12551.6	50.0	5000.0	3619.2	3882.4	5
55	5.166666666666667	14355.0	54.0	5400.0	4223.166666666667	4677.833333333333	6
60	3.5	12509.0	60.0	6000.0	2348.5	4100.5	2
65	4.2	15857.1	64.0	6400.0	3849.1	5544.0	10
70	2.7	14138.2	70.0	7000.0	2212.4	4855.8	10
100	2.0	17738.3	100.0	10000.0	1467.3	6171.0	10
130	1.375	22770.75	130.0	13000.0	1235.75	8405.0	8
160	1.0	26720.2	160.0	16000.0	1354.6	9205.6	10
