pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	119.0	176546.66666666666	100.0	48000.0	67765.33333333333	60681.333333333336	3
105	110.0	176977.875	104.0	49920.0	63905.25	63048.625	8
110	111.4	183123.7	110.0	52800.0	62091.1	68122.6	10
111	112.5	191801.0	110.0	52800.0	70737.0	68154.0	2
112	102.0	182461.0	112.0	53760.0	60062.0	68527.0	1
113	91.375	177975.125	112.0	53760.0	56040.25	68062.875	8
114	94.0	178483.8	114.0	54720.0	53373.6	70276.2	10
115	93.1	180129.8	114.0	54720.0	55392.6	69903.2	10
116	74.0	176656.0	116.0	55680.0	47606.5	73253.5	2
117	74.8	173372.3	116.0	55680.0	45160.8	72415.5	10
118	90.3	184185.4	118.0	56640.0	55307.0	72120.4	10
119	95.875	185854.375	118.0	56640.0	56538.125	72558.25	8
120	85.2	184740.1	120.0	57600.0	52829.2	74190.9	10
125	77.2	187618.2	124.0	59520.0	50150.8	77823.4	10
130	63.7	185597.4	130.0	62400.0	41530.1	81537.3	10
135	68.2	194733.1	134.0	64320.0	44581.6	85697.5	10
140	65.9	198510.2	140.0	67200.0	43234.8	87935.4	10
145	48.3	196352.9	144.0	69120.0	35877.7	91211.2	10
150	50.5	204283.4	150.0	72000.0	35886.3	96247.1	10
155	55.0	209161.6	154.0	73920.0	37295.7	97791.9	10
160	40.0	210663.0	160.0	76800.0	32024.9	101678.1	10
190	33.5	241140.4	190.0	91200.0	26719.1	123031.3	10
