pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	9.8	24646.6	40.0	4000.0	15713.8	4892.8	5
45	4.666666666666667	12435.333333333334	44.0	4400.0	3959.0	4032.3333333333335	3
50	3.9	13231.6	50.0	5000.0	3898.3	4283.3	10
55	3.9	15073.8	54.0	5400.0	4722.9	4896.9	10
60	4.5	20329.0	60.0	6000.0	7692.0	6577.0	2
65	4.1	20789.8	64.0	6400.0	8001.9	6323.9	10
66	2.4	13739.4	66.0	6600.0	2461.4	4612.0	10
67	2.4	13732.9	66.0	6600.0	2459.4	4607.5	10
68	3.7	21657.1	68.0	6800.0	8181.5	6607.6	10
69	3.6	21218.5	68.0	6800.0	7910.8	6439.7	10
70	2.0	12613.2	70.0	7000.0	1493.6	4049.6	10
71	3.2	18859.7	70.0	7000.0	5195.7	6594.0	10
72	3.0	16579.0	72.0	7200.0	3706.0	5601.0	1
73	3.0	16579.0	72.0	7200.0	3706.0	5601.0	1
74	2.9	18062.7	74.0	7400.0	4410.6	6178.1	10
75	2.8	18418.8	74.0	7400.0	4324.5	6620.3	10
80	2.3	18317.6	80.0	8000.0	3855.3	6382.3	10
85	2.1	18117.6	84.0	8400.0	3042.7	6590.9	10
90	2.2	20326.7	90.0	9000.0	3676.4	7560.3	10
95	2.1	20133.5	94.0	9400.0	3176.5	7463.0	10
100	2.1	24299.6	100.0	10000.0	4693.2	9506.4	10
130	1.7	25972.0	130.0	13000.0	2965.4	9876.6	10
