pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	19.0	12720.8	20.0	2000.0	8305.0	2395.8	5
25	12.5	11292.75	24.0	2400.0	6282.25	2586.5	4
26	11.0	11376.8	26.0	2600.0	6020.6	2730.2	10
27	11.0	11376.8	26.0	2600.0	6020.6	2730.2	10
28	9.5	10643.9	28.0	2800.0	4942.3	2873.6	10
29	9.8	10760.0	28.0	2800.0	5021.7	2910.3	10
30	7.9	10102.0	30.0	3000.0	4296.1	2775.9	10
31	7.5	9433.7	30.0	3000.0	3603.2	2800.5	10
32	7.4	10335.3	32.0	3200.0	4092.0	3011.3	10
33	7.4	10335.3	32.0	3200.0	4092.0	3011.3	10
34	6.6	10221.0	34.0	3400.0	3739.1	3047.9	10
35	6.8	10650.9	34.0	3400.0	4011.3	3205.6	10
40	4.8	10784.7	40.0	4000.0	3313.3	3431.4	10
45	4.4	10918.8	44.0	4400.0	2829.6	3645.2	10
50	3.5	11496.7	50.0	5000.0	2485.3	3961.4	10
55	2.9	11267.7	54.0	5400.0	2022.2	3791.5	10
60	2.6	12783.6	60.0	6000.0	2227.0	4496.6	10
65	2.6	13748.4	64.0	6400.0	2449.4	4835.0	10
70	2.3	14035.2	70.0	7000.0	2010.9	4954.3	10
100	1.6	17933.8	100.0	10000.0	1603.4	6230.4	10
130	1.0	21068.9	130.0	13000.0	1375.6	6563.3	10
