pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	102.16666666666667	264252.5	100.0	48000.0	155047.5	61105.0	6
110	64.7	237672.8	110.0	52800.0	115221.6	69541.2	10
115	71.5	248657.875	114.0	54720.0	122888.5	70935.375	8
120	64.0	239212.42857142858	120.0	57600.0	105556.14285714286	75936.28571428571	7
125	61.5	246356.8	124.0	59520.0	108575.2	78137.6	10
130	48.8	236373.5	130.0	62400.0	91502.3	82341.2	10
131	48.2	235950.3	130.0	62400.0	91879.6	81540.7	10
132	54.0	242660.5	132.0	63360.0	95818.8	83349.7	10
133	49.3	241668.7	132.0	63360.0	93526.4	84650.3	10
134	45.8	240826.0	134.0	64320.0	91364.4	85007.6	10
135	43.7	235119.1	134.0	64320.0	84351.3	86313.8	10
136	51.2	247028.5	136.0	65280.0	94797.6	86814.9	10
137	43.8	238302.3	136.0	65280.0	86631.5	86254.8	10
138	46.9	239538.4	138.0	66240.0	84864.4	88296.0	10
139	47.8	245218.0	138.0	66240.0	90100.3	88739.7	10
140	43.5	246595.4	140.0	67200.0	90081.0	89174.4	10
145	40.1	241534.1	144.0	69120.0	78934.9	93335.2	10
150	44.7	253041.8	150.0	72000.0	84748.6	96143.2	10
155	34.4	244902.2	154.0	73920.0	69828.8	100999.4	10
160	34.3	253955.1	160.0	76800.0	71506.3	105488.8	10
190	24.4	272582.2	190.0	91200.0	55252.4	125939.8	10
