pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	22.6	18137.2	20.0	2000.0	13384.0	2733.2	5
21	15.25	10008.0	20.0	2000.0	6081.75	1906.25	4
22	15.0	11467.0	22.0	2200.0	6810.25	2434.75	4
23	15.0	11467.0	22.0	2200.0	6810.25	2434.75	4
24	13.4	12364.0	24.0	2400.0	6992.6	2947.4	10
25	12.2	10358.5	24.0	2400.0	5302.9	2631.6	10
26	12.0	12399.0	26.0	2600.0	7172.25	2600.75	8
27	12.0	12399.0	26.0	2600.0	7172.25	2600.75	8
28	9.75	11167.25	28.0	2800.0	5525.125	2814.125	8
29	9.75	11167.25	28.0	2800.0	5525.125	2814.125	8
30	10.8	12797.0	30.0	3000.0	5923.6	3843.4	5
35	7.666666666666667	11767.833333333334	34.0	3400.0	4600.0	3733.8333333333335	6
40	5.6	12598.7	40.0	4000.0	4471.8	4086.9	10
45	4.4	11566.8	44.0	4400.0	3150.2	3972.6	10
50	4.0	12448.7	50.0	5000.0	3047.7	4351.0	10
55	3.7	13541.2	54.0	5400.0	3063.0	5024.2	10
60	3.1	13658.8	60.0	6000.0	2553.1	5045.7	10
65	2.8	14530.4	64.0	6400.0	2590.0	5476.4	10
70	2.4	14613.6	70.0	7000.0	2274.0	5269.6	10
100	2.0	19887.8	100.0	10000.0	2025.6	7762.2	10
130	1.0	22996.7	130.0	13000.0	1457.2	8409.5	10
