pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	86.0	218618.0	100.0	48000.0	98749.0	71769.0	1
105	115.0	258529.0	104.0	49920.0	134449.0	74056.0	2
110	82.125	240053.875	110.0	52800.0	107332.75	79811.125	8
115	76.7	230966.6	114.0	54720.0	92667.5	83465.1	10
120	71.0	232220.5	120.0	57600.0	85184.9	89315.6	10
130	65.0	238897.5	130.0	62400.0	77990.7	98376.8	10
135	55.0	231046.9	134.0	64320.0	64149.0	102443.9	10
136	57.3	238349.7	136.0	65280.0	69337.3	103596.4	10
137	50.9	231694.6	136.0	65280.0	62026.4	104252.2	10
138	55.6	235218.9	138.0	66240.0	64659.9	104181.0	10
139	47.9	229518.0	138.0	66240.0	58915.6	104224.4	10
140	46.7	229241.9	140.0	67200.0	53687.1	108214.8	10
141	50.3	236209.6	140.0	67200.0	62693.6	106176.0	10
142	52.6	240522.6	142.0	68160.0	62871.9	109348.7	10
143	43.4	232995.6	142.0	68160.0	54220.8	110472.8	10
144	51.4	243439.1	144.0	69120.0	62264.9	111910.2	10
145	50.6	238656.8	144.0	69120.0	57751.9	111640.9	10
150	43.6	242649.1	150.0	72000.0	53903.3	116595.8	10
155	39.5	238272.8	154.0	73920.0	44966.1	119232.7	10
160	38.8	249858.7	160.0	76800.0	46517.7	126381.0	10
190	26.5	280416.8	190.0	91200.0	32959.8	156067.0	10
