pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	2.0	33289.0	70.0	28000.0	224.0	4995.0	1
100	1.0	47397.0	100.0	40000.0	162.0	7135.0	1
110	2.0	52238.0	110.0	44000.0	253.6	7874.4	5
111	1.9	52264.2	110.0	44000.0	236.7	7917.5	10
112	2.2857142857142856	53283.28571428572	112.0	44800.0	277.7142857142857	8093.571428571428	7
113	2.125	53258.375	112.0	44800.0	257.625	8088.75	8
114	2.1	54215.0	114.0	45600.0	290.7	8210.3	10
115	3.2	54332.7	114.0	45600.0	419.0	8199.7	10
116	1.75	55062.25	116.0	46400.0	220.0	8326.25	4
117	2.7	55220.1	116.0	46400.0	358.3	8345.8	10
118	2.0	56037.5	118.0	47200.0	250.1	8469.4	10
119	2.0	55784.8	118.0	47200.0	239.4	8227.4	10
120	1.8888888888888888	57020.22222222222	120.0	48000.0	260.6666666666667	8639.555555555555	9
125	2.9	58991.9	124.0	49600.0	390.0	8877.9	10
130	2.1	61737.3	130.0	52000.0	257.3	9350.0	10
135	1.3333333333333333	63537.333333333336	134.0	53600.0	214.33333333333334	9589.0	3
140	2.6	66625.1	140.0	56000.0	401.6	10083.5	10
145	3.3	68643.4	144.0	57600.0	560.7	10338.7	10
150	6.0	71954.0	150.0	60000.0	1064.0	10740.0	1
155	4.3	73552.5	154.0	61600.0	737.0	11061.5	10
160	3.4	76316.6	160.0	64000.0	626.2	11530.4	10
