pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	102.75	318685.0	100.0	10000.0	138043.25	170541.75	4
105	110.33333333333333	365593.6666666667	104.0	10400.0	160613.33333333334	194476.33333333334	6
110	95.16666666666667	348936.1666666667	110.0	11000.0	145850.5	191975.66666666666	6
111	69.33333333333333	267631.3333333333	110.0	11000.0	111810.66666666667	144710.66666666666	3
112	58.8	231489.4	112.0	11200.0	88278.0	131899.4	5
113	66.25	257008.75	112.0	11200.0	96770.75	148926.0	4
115	59.2	240536.6	114.0	11400.0	88719.9	140302.7	10
116	63.666666666666664	267609.6666666667	116.0	11600.0	102571.33333333333	153322.33333333334	3
117	18.0	90453.0	116.0	11600.0	23946.0	54791.0	1
118	70.375	293300.625	118.0	11800.0	110693.625	170689.0	8
120	88.625	380015.625	120.0	12000.0	155080.75	212814.875	8
125	76.2	344268.8	124.0	12400.0	129913.0	201831.8	10
130	58.0	291137.0	130.0	13000.0	102086.7	175920.3	10
135	84.5	448241.0	134.0	13400.0	169875.5	264831.5	2
140	125.0	651175.5	140.0	14000.0	254165.5	382870.0	2
145	32.0	207008.0	144.0	14400.0	59873.0	132591.0	1
150	67.5	420768.0	150.0	15000.0	143703.0	261915.0	4
155	48.8	326350.2	154.0	15400.0	104334.1	206462.1	10
160	54.7	382325.0	160.0	16000.0	119863.3	246301.7	10
190	42.0	406178.0	190.0	19000.0	114064.8	272923.2	10
