pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	15.5	10444.5	20.0	2000.0	6062.5	2362.0	2
30	9.5	11186.5	30.0	3000.0	4750.0	3406.5	2
35	8.5	13181.5	34.0	3400.0	5614.5	4133.0	2
36	8.714285714285714	15494.42857142857	36.0	3600.0	7022.714285714285	4835.714285714285	7
37	8.428571428571429	14708.857142857143	36.0	3600.0	6418.285714285715	4654.571428571428	7
38	6.8	13113.6	38.0	3800.0	5065.3	4210.3	10
39	7.0	13516.888888888889	38.0	3800.0	5369.555555555556	4309.333333333333	9
40	7.2	16325.5	40.0	4000.0	7203.0	5082.5	10
41	7.5	16387.7	40.0	4000.0	7227.2	5120.5	10
42	5.0	11824.0	42.0	4200.0	3429.0	4153.0	1
43	5.0	11824.0	42.0	4200.0	3429.0	4153.0	1
44	6.0	15503.714285714286	44.0	4400.0	5569.142857142857	5490.571428571428	7
45	6.2	16361.0	44.0	4400.0	6445.4	5471.6	5
50	5.8	17892.2	50.0	5000.0	6133.7	6708.5	10
55	4.625	17110.125	54.0	5400.0	5256.875	6399.25	8
60	3.8	16958.4	60.0	6000.0	4467.9	6430.5	10
65	3.5	17417.0	64.0	6400.0	4185.5	6767.5	2
70	3.2	19121.6	70.0	7000.0	4406.0	7645.6	10
100	2.0	24001.3	100.0	10000.0	3935.9	9965.4	10
130	2.0	30030.9	130.0	13000.0	3817.9	13083.0	10
