pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
24	3.0	675.0	24.0	480.0	127.0	44.0	10
25	2.6	651.4	24.0	480.0	104.6	42.8	10
28	1.0	686.0	28.0	560.0	47.0	51.0	10
29	1.0	686.0	28.0	560.0	47.0	51.0	10
30	1.0	772.0	30.0	600.0	65.0	77.0	3
35	1.0	811.9	34.0	680.0	37.4	60.5	10
40	1.0	952.0	40.0	800.0	41.0	71.0	10
45	1.0	1046.7	44.0	880.0	43.1	79.6	10
50	1.0	1237.1	50.0	1000.0	91.5	95.6	10
55	1.0	1279.7	54.0	1080.0	72.0	73.7	10
60	1.7	1567.8	60.0	1200.0	199.0	108.8	10
65	1.0	1538.1	64.0	1280.0	75.4	118.7	10
70	1.0	1648.9	70.0	1400.0	60.8	118.1	10
100	1.0	2348.8	100.0	2000.0	105.6	143.2	10
