pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
10	67.0	8927.0	10.0	1000.0	6987.0	930.0	1
15	40.666666666666664	24990.0	14.0	1400.0	21742.333333333332	1833.6666666666667	6
20	16.5	11578.8	20.0	2000.0	7199.6	2359.2	10
25	13.2	12999.0	24.0	2400.0	7743.5	2831.5	10
30	9.5	12245.5	30.0	3000.0	5767.4	3448.1	10
31	9.2	12692.6	30.0	3000.0	6260.3	3402.3	10
32	8.3	11860.7	32.0	3200.0	5133.3	3495.4	10
33	8.3	11860.7	32.0	3200.0	5133.3	3495.4	10
34	7.9	13214.7	34.0	3400.0	6065.2	3715.5	10
35	6.5	11072.5	34.0	3400.0	4403.6	3234.9	10
36	6.4	11140.6	36.0	3600.0	4007.6	3497.0	10
37	6.4	11140.6	36.0	3600.0	4007.6	3497.0	10
38	5.4	11226.3	38.0	3800.0	3928.7	3459.6	10
39	5.4	11226.3	38.0	3800.0	3928.7	3459.6	10
40	6.2	12972.4	40.0	4000.0	4802.4	4130.0	10
45	5.5	13244.3	44.0	4400.0	4251.1	4549.2	10
50	4.2	13731.8	50.0	5000.0	3905.0	4776.8	10
55	3.6	13797.3	54.0	5400.0	3482.7	4860.6	10
60	3.0	14337.2	60.0	6000.0	3264.6	5012.6	10
65	3.0	16225.5	64.0	6400.0	4177.5	5584.0	10
70	2.7	16088.1	70.0	7000.0	2962.7	6055.4	10
100	1.2	19414.2	100.0	10000.0	2186.8	7127.4	10
