pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
25	17.5	15443.5	24.0	2400.0	8939.0	4080.5	2
26	13.0	11917.4	26.0	2600.0	5590.4	3701.0	10
27	13.2	12264.4	26.0	2600.0	5900.6	3737.8	10
28	10.5	11223.2	28.0	2800.0	4784.1	3611.1	10
29	10.2	10910.3	28.0	2800.0	4559.9	3522.4	10
30	9.7	11235.8	30.0	3000.0	4436.0	3769.8	10
31	9.4	11549.5	30.0	3000.0	4720.5	3799.0	10
32	8.2	11143.0	32.0	3200.0	4159.5	3751.5	10
33	8.2	11143.0	32.0	3200.0	4159.5	3751.5	10
34	9.4	13579.6	34.0	3400.0	5545.9	4599.7	10
35	8.0	12127.9	34.0	3400.0	4278.3	4415.6	10
40	5.5	11486.0	40.0	4000.0	3539.1	3906.9	10
45	5.5	13940.6	44.0	4400.0	4426.5	5070.1	10
50	4.0	13236.8	50.0	5000.0	2956.1	5230.7	10
55	4.2	14933.6	54.0	5400.0	3456.6	6023.0	10
60	3.4	14750.1	60.0	6000.0	2940.0	5750.1	10
65	3.2	15783.2	64.0	6400.0	2907.8	6411.4	10
70	2.0	12953.8	70.0	7000.0	1541.3	4342.5	10
100	1.9	20155.9	100.0	10000.0	2043.5	8012.4	10
130	1.3	23782.6	130.0	13000.0	1790.1	8862.5	10
