pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
25	99.0	34606.0	24.0	2400.0	22056.0	10126.0	1
30	120.0	57543.2	30.0	3000.0	36890.2	17623.0	5
35	98.5	55831.8	34.0	3400.0	33102.5	19295.3	10
40	82.8	58974.3	40.0	4000.0	32058.6	22875.7	10
45	73.7	61573.8	44.0	4400.0	31277.3	25852.5	10
46	70.4	62477.2	46.0	4600.0	31464.1	26367.1	10
47	82.2	75428.8	46.0	4600.0	39827.3	30955.5	10
50	49.4	50967.9	50.0	5000.0	23820.3	22097.6	10
51	85.8	87515.0	50.0	5000.0	45432.4	37032.6	10
52	62.9	67064.8	52.0	5200.0	31725.6	30087.2	10
53	63.0	67156.0	52.0	5200.0	31939.9	29964.1	10
54	53.5	61410.7	54.0	5400.0	27385.5	28571.2	10
55	49.1	57407.2	54.0	5400.0	25657.1	26296.1	10
60	57.0	75304.9	60.0	6000.0	32982.0	36262.9	10
65	53.2	78061.4	64.0	6400.0	33122.3	38475.1	10
70	59.6	100966.9	70.0	7000.0	43266.2	50630.7	10
100	31.8	101222.2	100.0	10000.0	32650.7	58471.5	10
130	24.5	124351.1	130.0	13000.0	34275.1	76946.0	10
