gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
1.0	210.07	142.56	67.51	0.0	0.0	10.0
0.0	163.62262710273293	104.02894981686588	104.66862423859406	0.0	0.0	0.0
