pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
30	116.5	59860.0	30.0	3000.0	36686.5	20143.5	2
35	58.0	34517.5	34.0	3400.0	17527.5	13556.0	2
36	61.0	39768.5	36.0	3600.0	20904.5	15228.0	2
37	61.0	39768.5	36.0	3600.0	20904.5	15228.0	2
38	72.3	50287.3	38.0	3800.0	26420.5	20028.8	10
39	74.1	51746.6	38.0	3800.0	27329.0	20579.6	10
40	58.7	44018.7	40.0	4000.0	21577.5	18401.2	10
41	83.88888888888889	63318.11111111111	40.0	4000.0	33446.333333333336	25831.777777777777	9
42	66.0	52769.333333333336	42.0	4200.0	26372.666666666668	22154.666666666668	3
43	66.0	52769.333333333336	42.0	4200.0	26372.666666666668	22154.666666666668	3
44	50.44444444444444	44159.22222222222	44.0	4400.0	20232.11111111111	19483.11111111111	9
45	60.9	53886.2	44.0	4400.0	25997.1	23445.1	10
50	59.0	63013.9	50.0	5000.0	29127.4	28836.5	10
55	76.1	89699.0	54.0	5400.0	41040.6	43204.4	10
60	65.1	93566.7	60.0	6000.0	40861.1	46645.6	10
65	45.8	72650.4	64.0	6400.0	28429.5	37756.9	10
70	39.2	72158.6	70.0	7000.0	26348.9	38739.7	10
100	27.8	92872.0	100.0	10000.0	28148.0	54624.0	10
