pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	106.0	314009.0	100.0	15000.0	230684.0	68225.0	2
130	88.5	499012.25	130.0	19500.0	379265.5	100116.75	4
160	67.6	516842.5	160.0	24000.0	364156.7	128525.8	10
165	56.4	444689.5	164.0	24600.0	284283.9	135641.6	10
170	48.4	437063.1	170.0	25500.0	274482.2	136910.9	10
175	51.8	450191.2	174.0	26100.0	278556.8	145360.4	10
180	50.2	474594.7	180.0	27000.0	295760.6	151654.1	10
185	44.0	436404.2	184.0	27600.0	257034.3	151585.9	10
190	49.6	505750.3	190.0	28500.0	308333.7	168726.6	10
195	41.3	444734.6	194.0	29100.0	253881.1	161559.5	10
200	39.0	440855.6	200.0	30000.0	240359.7	170295.9	10
201	39.3	431706.1	200.0	30000.0	229406.3	172099.8	10
202	47.9	539441.4	202.0	30300.0	330568.8	178370.6	10
203	36.5	425871.6	202.0	30300.0	222098.9	173270.7	10
204	41.4	476426.7	204.0	30600.0	262052.8	183569.9	10
205	36.3	419757.2	204.0	30600.0	219535.6	169417.6	10
206	39.3	487316.8	206.0	30900.0	273745.6	182465.2	10
207	36.9	441660.9	206.0	30900.0	232290.4	178264.5	10
208	38.3	459494.2	208.0	31200.0	242183.7	185902.5	10
209	41.8	495967.9	208.0	31200.0	278504.9	186055.0	10
210	39.9	511070.6	210.0	31500.0	287376.6	191984.0	10
215	37.2	451052.0	214.0	32100.0	224409.3	194328.7	10
