pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	105.0	275187.0	100.0	48000.0	166260.0	60827.0	1
105	79.625	260134.125	104.0	49920.0	145917.0	64193.125	8
110	74.6	255526.9	110.0	52800.0	134786.9	67830.0	10
115	56.0	239285.8	114.0	54720.0	113544.0	70907.8	10
120	61.1	260168.4	120.0	57600.0	127439.0	75009.4	10
125	51.8	242587.2	124.0	59520.0	104460.5	78482.7	10
130	45.8	244635.3	130.0	62400.0	99306.4	82798.9	10
131	46.0	239876.0	130.0	62400.0	95354.5	81991.5	2
132	38.0	235931.0	132.0	63360.0	87412.5	85026.5	2
133	47.5	252389.8	132.0	63360.0	105340.8	83557.0	10
134	46.1	250651.3	134.0	64320.0	100564.6	85632.7	10
135	41.3	237969.2	134.0	64320.0	88397.7	85117.5	10
136	41.5	245537.9	136.0	65280.0	93600.7	86521.2	10
137	41.5	248699.1	136.0	65280.0	95965.3	87317.8	10
138	36.7	239187.4	138.0	66240.0	84330.1	88479.3	10
140	42.9	251791.0	140.0	67200.0	95194.3	89256.7	10
145	30.5	239216.0	144.0	69120.0	76604.0	93348.0	2
150	30.3	245353.2	150.0	72000.0	75129.8	98073.4	10
155	33.0	250207.7	154.0	73920.0	75925.6	100208.1	10
160	29.9	259067.1	160.0	76800.0	78099.0	104008.1	10
190	22.5	282456.6	190.0	91200.0	64890.0	126176.6	10
220	15.3	309186.7	220.0	105600.0	54764.9	148601.8	10
