gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
14.047	686531.984	331.9	132760.0	266193.197	287246.887	10.0
5.43244797490045	341272.4711645253	168.26678222394338	67306.71288957736	136146.82048640025	167633.77063692425	0.0
