pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
130	18.714285714285715	283371.71428571426	130.0	52000.0	135872.42857142858	95369.28571428571	7
160	21.25	387877.75	160.0	64000.0	201201.25	122516.5	4
190	13.8	357899.6	190.0	76000.0	142841.4	138868.2	5
220	13.375	413251.875	220.0	88000.0	161183.5	163848.375	8
250	11.0	444997.0	250.0	100000.0	151349.5	193397.5	2
255	7.0	358412.0	254.0	101600.0	81266.0	175292.0	1
260	15.666666666666666	527001.6666666666	260.0	104000.0	225072.33333333334	197669.33333333334	6
270	15.0	523334.1	270.0	108000.0	205119.6	209944.5	10
275	14.5	543417.5	274.0	109600.0	223525.75	210017.75	4
276	12.625	495409.25	276.0	110400.0	178305.875	206427.375	8
277	12.0	510427.5	276.0	110400.0	189271.0	210480.5	2
278	12.0	509034.0	278.0	111200.0	187679.83333333334	209876.16666666666	6
279	10.9	489286.8	278.0	111200.0	164471.0	213337.8	10
280	9.0	458322.9	280.0	112000.0	134433.2	211609.7	10
281	8.333333333333334	435711.3333333333	280.0	112000.0	118059.0	205372.33333333334	3
282	9.333333333333334	461428.55555555556	282.0	112800.0	141134.11111111112	207212.44444444444	9
283	10.5	483717.5	282.0	112800.0	153936.5	216699.0	2
284	10.8	498684.9	284.0	113600.0	169277.4	215523.5	10
285	12.7	517426.0	284.0	113600.0	189954.2	213587.8	10
290	12.0	539216.0	290.0	116000.0	191449.0	231477.0	1
300	11.1	529438.6	300.0	120000.0	182267.4	226871.2	10
