pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
15	52.0	30061.0	14.0	1400.0	26003.0	2644.0	1
20	17.5	12407.4	20.0	2000.0	7761.1	2626.3	10
25	13.6	13651.6	24.0	2400.0	8246.2	2981.4	10
30	10.8	14147.9	30.0	3000.0	7520.9	3597.0	10
35	8.5	13669.1	34.0	3400.0	6274.3	3960.8	10
36	6.5	12050.6	36.0	3600.0	4869.0	3545.6	10
37	6.5	12050.6	36.0	3600.0	4869.0	3545.6	10
38	6.1	11830.8	38.0	3800.0	4290.2	3702.6	10
39	6.1	11830.8	38.0	3800.0	4290.2	3702.6	10
40	5.3	11738.9	40.0	4000.0	4038.0	3660.9	10
41	5.4	12132.1	40.0	4000.0	4162.9	3929.2	10
42	5.4	12831.3	42.0	4200.0	4453.8	4135.5	10
43	5.4	12831.3	42.0	4200.0	4453.8	4135.5	10
44	5.4	13705.6	44.0	4400.0	4673.7	4587.9	10
45	5.1	12871.4	44.0	4400.0	4290.7	4136.7	10
50	3.9	12990.3	50.0	5000.0	3537.5	4402.8	10
55	3.4	13260.6	54.0	5400.0	3238.8	4567.8	10
60	2.9	13273.9	60.0	6000.0	2638.8	4575.1	10
65	2.9	14822.6	64.0	6400.0	3050.2	5308.4	10
70	2.2	15589.9	70.0	7000.0	2654.7	5865.2	10
100	1.6	18957.3	100.0	10000.0	2334.4	6522.9	10
130	1.0	21465.1	130.0	13000.0	1542.3	6792.8	10
