pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
15	52.0	7499.0	14.0	1400.0	4852.0	1233.0	1
20	34.0	11191.0	20.0	2000.0	6974.333333333333	2196.6666666666665	3
25	22.1	10518.0	24.0	2400.0	5838.0	2256.0	10
30	16.2	11975.7	30.0	3000.0	6196.1	2749.6	10
31	16.4	11673.2	30.0	3000.0	5739.3	2903.9	10
32	13.6	11179.7	32.0	3200.0	5240.8	2706.9	10
33	13.2	10995.0	32.0	3200.0	5102.7	2660.3	10
34	13.1	12084.7	34.0	3400.0	5625.3	3025.4	10
35	11.5	10400.0	34.0	3400.0	4374.4	2591.6	10
36	12.2	12364.6	36.0	3600.0	5507.6	3221.0	10
37	12.2	12364.6	36.0	3600.0	5507.6	3221.0	10
38	9.0	10573.6	38.0	3800.0	4037.5	2698.1	10
39	8.7	10307.6	38.0	3800.0	3815.5	2654.1	10
40	11.9	13492.8	40.0	4000.0	5756.9	3695.9	10
45	9.1	12980.2	44.0	4400.0	5024.6	3511.6	10
50	6.4	12386.8	50.0	5000.0	3757.5	3579.3	10
55	4.4	10681.4	54.0	5400.0	2392.8	2834.6	10
60	4.9	13538.9	60.0	6000.0	3510.3	3968.6	10
65	4.5	14198.2	64.0	6400.0	3475.9	4258.3	10
70	4.0	14579.1	70.0	7000.0	3418.5	4090.6	10
100	2.1	17064.7	100.0	10000.0	2039.5	4925.2	10
130	1.7	21704.2	130.0	13000.0	2131.8	6442.4	10
