pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
25	20.0	10499.0	24.0	2400.0	5658.0	2417.0	1
28	12.0	8444.0	28.0	2800.0	3659.0	1957.0	1
29	12.0	8444.0	28.0	2800.0	3659.0	1957.0	1
30	19.5	14904.4	30.0	3000.0	8602.8	3271.6	10
31	20.7	14281.7	30.0	3000.0	7804.5	3447.2	10
32	17.5	15687.3	32.0	3200.0	8784.8	3670.5	10
33	18.0	15896.222222222223	32.0	3200.0	8920.111111111111	3744.1111111111113	9
34	12.0	12005.0	34.0	3400.0	5758.0	2813.0	1
35	13.8	13916.2	34.0	3400.0	7292.8	3189.4	5
40	12.5	16266.2	40.0	4000.0	8025.5	4200.7	10
45	10.666666666666666	16675.0	44.0	4400.0	7792.666666666667	4438.333333333333	6
50	8.6	16715.9	50.0	5000.0	7049.2	4616.7	10
55	7.5	16490.5	54.0	5400.0	6149.0	4887.5	2
60	6.4	17000.9	60.0	6000.0	5906.2	5034.7	10
65	5.7	16841.7	64.0	6400.0	5122.4	5255.3	10
70	4.8	16702.0	70.0	7000.0	4523.9	5108.1	10
100	3.7	23692.0	100.0	10000.0	6092.8	7499.2	10
130	2.0	22872.3	130.0	13000.0	2531.9	7210.4	10
