pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
25	28.8	14031.4	24.0	2400.0	8721.4	2886.0	5
35	17.333333333333332	16581.0	34.0	3400.0	9198.333333333334	3948.6666666666665	3
36	12.666666666666666	13341.0	36.0	3600.0	6171.0	3534.0	3
37	13.0	13585.666666666666	36.0	3600.0	6423.666666666667	3526.0	3
38	13.6	15299.1	38.0	3800.0	7427.0	4034.1	10
39	13.6	15299.1	38.0	3800.0	7427.0	4034.1	10
40	12.9	15589.2	40.0	4000.0	7287.5	4261.7	10
41	13.6	16243.5	40.0	4000.0	7780.2	4423.3	10
42	11.3	15327.9	42.0	4200.0	6864.6	4221.3	10
43	10.7	14675.2	42.0	4200.0	6362.6	4070.6	10
44	9.625	14616.5	44.0	4400.0	5945.625	4226.875	8
45	10.7	16049.4	44.0	4400.0	7048.3	4557.1	10
50	8.5	15713.9	50.0	5000.0	5973.4	4690.5	10
55	8.0	16848.6	54.0	5400.0	6224.7	5169.9	10
60	6.0	16323.8	60.0	6000.0	5119.3	5144.5	10
65	5.7	17272.0	64.0	6400.0	5286.1	5521.9	10
70	5.6	19131.1	70.0	7000.0	5816.8	6244.3	10
100	2.9	20819.5	100.0	10000.0	3648.8	7070.7	10
130	2.4	25568.8	130.0	13000.0	3312.9	9125.9	10
