gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
1.0	215.65	140.4	75.25	0.0	0.0	10.0
0.0	176.4808842339589	103.31814942206428	115.48836521485617	0.0	0.0	0.0
