pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	93.75	288863.75	100.0	48000.0	169349.875	71413.875	8
130	56.7	286772.6	130.0	62400.0	125724.4	98518.2	10
131	54.2	282980.4	130.0	62400.0	122041.8	98408.6	10
134	47.2	279264.5	134.0	64320.0	112190.6	102619.9	10
135	46.4	275203.0	134.0	64320.0	107646.2	103102.8	10
136	53.4	290176.5	136.0	65280.0	118305.6	106454.9	10
137	44.0	266028.7	136.0	65280.0	95795.5	104817.2	10
138	48.2	280968.2	138.0	66240.0	107892.8	106697.4	10
139	47.6	278213.7	138.0	66240.0	107056.9	104778.8	10
140	47.166666666666664	281501.8333333333	140.0	67200.0	107075.83333333333	107086.0	6
145	41.9	281957.8	144.0	69120.0	100520.6	112173.2	10
150	37.2	277948.3	150.0	72000.0	88652.6	117145.7	10
155	34.3	287252.7	154.0	73920.0	91060.2	122118.5	10
160	31.9	285592.7	160.0	76800.0	80239.7	128393.0	10
165	33.7	294919.5	164.0	78720.0	83096.6	132938.9	10
170	28.5	294766.5	170.0	81600.0	75778.4	137218.1	10
175	30.4	302282.2	174.0	83520.0	79362.7	139225.5	10
180	25.2	304491.2	180.0	86400.0	71151.1	146760.1	10
185	25.8	303609.5	184.0	88320.0	65125.0	149980.5	10
190	23.8	314433.8	190.0	91200.0	66256.9	156786.9	10
220	17.7	343673.1	220.0	105600.0	53196.9	184656.2	10
