pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
25	1.0	281.0	24.0	240.0	5.0	12.0	2
30	1.0	340.2	30.0	300.0	7.0	3.2	5
35	1.0	384.0	34.0	340.0	5.0	5.0	2
36	1.0	302.5	28.75	270.0	3.75	0.0	4
37	1.0	302.5	28.75	270.0	3.75	0.0	4
38	1.0	328.0	30.25	285.0	3.75	9.0	4
39	1.0	328.0	30.25	285.0	3.75	9.0	4
40	1.0	380.6	40.0	325.6	3.0	12.0	10
41	1.0	361.0	31.75	300.0	3.75	25.5	4
42	1.0	296.5	33.25	263.25	0.0	0.0	4
43	1.0	296.5	33.25	263.25	0.0	0.0	4
44	1.0	415.0	40.3	369.3	3.0	2.4	10
45	1.0	509.5	44.0	440.0	5.0	20.5	4
50	1.0	567.5	50.0	500.0	5.0	12.5	4
55	1.0	440.1	39.9	378.0	3.5	18.7	10
60	1.0	644.0	60.0	571.5	2.5	10.0	4
65	1.0	453.0	46.9	392.6	2.5	11.0	10
70	1.0	784.6	70.0	700.0	11.4	3.2	10
