pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	39.5	11644.5	20.0	2000.0	6881.5	2743.0	2
25	28.5	11321.5	24.0	2400.0	5841.0	3056.5	2
30	26.3	14905.1	30.0	3000.0	7311.0	4564.1	10
35	19.0	13864.5	34.0	3400.0	6074.0	4356.5	2
40	15.3	14613.9	40.0	4000.0	5679.2	4894.7	10
41	12.9	13137.6	40.0	4000.0	4584.2	4513.4	10
42	13.4	14206.7	42.0	4200.0	5062.6	4902.1	10
43	13.4	14206.7	42.0	4200.0	5062.6	4902.1	10
44	13.8	15837.9	44.0	4400.0	6043.1	5350.8	10
45	12.4	14541.8	44.0	4400.0	4944.9	5152.9	10
46	13.5	16706.9	46.0	4600.0	6015.8	6045.1	10
47	13.5	16706.9	46.0	4600.0	6015.8	6045.1	10
48	10.8	14522.7	48.0	4800.0	4500.0	5174.7	10
49	10.8	14522.7	48.0	4800.0	4500.0	5174.7	10
50	9.7	14757.2	50.0	5000.0	4455.6	5251.6	10
55	9.0	15738.3	54.0	5400.0	4465.2	5819.1	10
60	7.7	16101.3	60.0	6000.0	4093.6	5947.7	10
65	7.5	17612.9	64.0	6400.0	4376.7	6772.2	10
70	6.6	18816.8	70.0	7000.0	4586.0	7160.8	10
100	4.0	22206.3	100.0	10000.0	3094.3	9012.0	10
130	2.7	25697.8	130.0	13000.0	2685.5	9882.3	10
