pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
80	3.0	38477.0	80.0	32000.0	730.0	5667.0	1
85	3.2857142857142856	40490.28571428572	84.0	33600.0	768.4285714285714	6037.857142857143	7
97	2.6666666666666665	46060.0	96.0	38400.0	697.3333333333334	6866.666666666667	3
98	1.6	46978.0	98.0	39200.0	602.4	7077.6	5
99	3.5	47230.0	98.0	39200.0	895.5	7036.5	2
100	2.1	47933.1	100.0	40000.0	638.6	7194.5	10
101	2.4444444444444446	47963.555555555555	100.0	40000.0	675.8888888888889	7187.666666666667	9
102	2.6	48974.0	102.0	40800.0	766.2	7305.8	5
104	2.0	49823.25	104.0	41600.0	629.875	7489.375	8
105	1.8333333333333333	49865.333333333336	104.0	41600.0	661.1666666666666	7500.166666666667	6
110	2.4	52703.6	110.0	44000.0	687.6	7906.0	10
115	3.6	54813.0	114.0	45600.0	877.6	8221.4	10
120	2.6	57556.9	120.0	48000.0	811.3	8625.6	10
125	2.5	59389.0	124.0	49600.0	787.7	8877.3	10
190	1.7	90720.5	190.0	76000.0	836.6	13693.9	10
220	3.1	105350.7	220.0	88000.0	1295.3	15835.4	10
