pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	44.0	13180.5	20.0	2000.0	8062.0	3098.5	2
25	27.75	11120.5	24.0	2400.0	5998.25	2698.25	4
26	39.0	15899.0	26.0	2600.0	9208.0	4065.0	2
27	33.7	14810.5	26.0	2600.0	8485.8	3698.7	10
28	30.0	16454.5	28.0	2800.0	9867.5	3759.0	2
29	27.6	14295.9	28.0	2800.0	7681.5	3786.4	10
30	26.0	15028.3	30.0	3000.0	7960.5	4037.8	10
31	28.3	15868.2	30.0	3000.0	8616.1	4222.1	10
32	22.1	14482.7	32.0	3200.0	7133.7	4117.0	10
33	21.5	14158.0	32.0	3200.0	6860.4	4065.6	10
34	21.9	16052.7	34.0	3400.0	7917.5	4701.2	10
35	19.0	14022.0	34.0	3400.0	6480.333333333333	4107.666666666667	3
40	16.2	15487.5	40.0	4000.0	6396.7	5050.8	10
45	13.7	16020.8	44.0	4400.0	6398.3	5178.5	10
50	10.3	15995.2	50.0	5000.0	5729.7	5215.5	10
55	9.8	16589.0	54.0	5400.0	5306.0	5829.0	10
60	9.0	18112.8	60.0	6000.0	5572.7	6480.1	10
65	7.5	17472.4	64.0	6400.0	4786.5	6221.9	10
70	6.8	18668.2	70.0	7000.0	4655.4	6942.8	10
100	3.7	20968.0	100.0	10000.0	3182.1	7685.9	10
130	2.3	24219.5	130.0	13000.0	2578.2	8511.3	10
