pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	22.9	20893.4	40.0	4000.0	9762.3	7091.1	10
45	18.9	20812.0	44.0	4400.0	9046.4	7321.6	10
50	15.4	21105.5	50.0	5000.0	8323.6	7731.9	10
51	14.0	19097.0	50.0	5000.0	6842.8	7204.2	10
52	11.8	17442.7	52.0	5200.0	5738.3	6452.4	10
53	11.8	17442.7	52.0	5200.0	5738.3	6452.4	10
54	11.8	19148.8	54.0	5400.0	6457.1	7237.7	10
55	11.9	19110.9	54.0	5400.0	6401.0	7255.9	10
56	11.8	20529.8	56.0	5600.0	6897.8	7976.0	10
57	12.5	21687.0	56.0	5600.0	7732.4	8298.6	10
58	11.2	20481.4	58.0	5800.0	6777.9	7845.5	10
59	10.5	19544.4	58.0	5800.0	6216.0	7470.4	10
60	10.6	20951.8	60.0	6000.0	6670.6	8221.2	10
65	8.4	19261.9	64.0	6400.0	5278.1	7519.8	10
70	7.4	20661.2	70.0	7000.0	5332.0	8259.2	10
75	8.5	24378.4	74.0	7400.0	7007.6	9896.8	10
80	7.5	24430.9	80.0	8000.0	6002.3	10348.6	10
85	6.6	24315.9	84.0	8400.0	5583.6	10248.3	10
90	6.3	26013.0	90.0	9000.0	5647.8	11275.2	10
95	5.6	25929.4	94.0	9400.0	5299.6	11135.8	10
100	5.6	27390.6	100.0	10000.0	5328.0	11962.6	10
130	3.3	30696.1	130.0	13000.0	4368.1	13198.0	10
