pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	41.0	44731.0	70.0	10500.0	21655.5	12505.5	2
72	45.0	46801.5	72.0	10800.0	23455.5	12474.0	2
73	40.0	42709.0	72.0	10800.0	19533.0	12304.0	1
74	56.0	56085.0	74.0	11100.0	32137.0	12774.0	1
75	34.7	42639.5	74.0	11100.0	18600.9	12864.6	10
78	23.0	38813.0	78.0	11700.0	13178.0	13857.0	1
79	23.0	38813.0	78.0	11700.0	13178.0	13857.0	1
80	35.0	45013.333333333336	80.0	12000.0	18901.666666666668	14031.666666666666	3
85	34.0	47704.5	84.0	12600.0	19318.0	15702.5	2
90	30.0	48714.5	90.0	13500.0	18735.3	16389.2	10
95	24.0	46934.166666666664	94.0	14100.0	15887.166666666666	16853.0	6
100	26.6	50667.3	100.0	15000.0	17369.0	18198.3	10
105	16.666666666666668	46578.333333333336	104.0	15600.0	11971.333333333334	18903.0	3
110	23.77777777777778	53949.22222222222	110.0	16500.0	17102.555555555555	20236.666666666668	9
115	16.6	51543.7	114.0	17100.0	12441.7	21888.0	10
120	15.0	54773.5	120.0	18000.0	13507.0	23146.5	2
125	15.2	54526.2	124.0	18600.0	12352.1	23450.1	10
130	15.11111111111111	56576.444444444445	130.0	19500.0	12394.333333333334	24552.11111111111	9
160	10.6	66467.3	160.0	24000.0	10841.5	31465.8	10
