pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	3.0	33803.0	70.0	28000.0	696.0	5037.0	1
100	2.3333333333333335	48000.666666666664	100.0	40000.0	743.0	7157.666666666667	3
105	1.0	49764.0	104.0	41600.0	530.0	7530.0	1
106	2.0	50801.9	106.0	42400.0	674.2	7621.7	10
107	2.3	50810.5	106.0	42400.0	697.7	7606.8	10
108	3.3	51914.3	108.0	43200.0	816.2	7790.1	10
109	3.3333333333333335	51893.0	108.0	43200.0	828.4444444444445	7756.555555555556	9
110	2.3	52738.7	110.0	44000.0	718.8	7909.9	10
111	2.0	52704.0	110.0	44000.0	663.0	7931.0	7
112	2.9	53726.4	112.0	44800.0	777.2	8037.2	10
113	2.9	53710.8	112.0	44800.0	763.8	8035.0	10
114	3.0	54661.0	114.0	45600.0	752.0	8195.0	1
120	2.5	57510.75	120.0	48000.0	754.5	8636.25	4
125	2.0	59391.9	124.0	49600.0	707.8	8960.1	10
130	2.0	62245.4	130.0	52000.0	729.8	9385.6	10
135	2.6	64214.9	134.0	53600.0	837.6	9643.3	10
140	3.0	67116.4	140.0	56000.0	896.9	10079.5	10
145	1.9	68815.7	144.0	57600.0	710.0	10361.7	10
150	1.1666666666666667	71598.66666666667	150.0	60000.0	625.8333333333334	10822.833333333334	6
155	2.2	73645.8	154.0	61600.0	814.0	11077.8	10
160	3.3	76799.5	160.0	64000.0	1113.7	11525.8	10
