pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	96.11111111111111	56630.11111111111	40.0	4000.0	25098.333333333332	27491.777777777777	9
41	73.9	45333.1	40.0	4000.0	19210.2	22082.9	10
42	75.0	48421.0	42.0	4200.0	19904.75	24274.25	4
43	67.5	44438.25	42.0	4200.0	17859.0	22337.25	4
44	93.3	62867.9	44.0	4400.0	27361.9	31062.0	10
45	82.1	56632.9	44.0	4400.0	23702.9	28486.0	10
49	80.0	64451.5	48.0	4800.0	26804.0	32799.5	2
60	59.7	68628.6	60.0	6000.0	23413.8	39154.8	10
65	46.8	61940.6	64.0	6400.0	19095.2	36381.4	10
70	67.2	96725.0	70.0	7000.0	32394.6	57260.4	10
75	67.8	107437.1	74.0	7400.0	34509.4	65453.7	10
80	49.5	92675.1	80.0	8000.0	27112.1	57483.0	10
85	44.4	91162.2	84.0	8400.0	24855.4	57822.8	10
90	34.7	83565.5	90.0	9000.0	20530.7	53944.8	10
95	48.8	119749.2	94.0	9400.0	33918.1	76337.1	10
100	39.3	107840.7	100.0	10000.0	26376.3	71364.4	10
130	25.8	117171.9	130.0	13000.0	23117.5	80924.4	10
