pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	4.0	33435.0	70.0	28000.0	259.0	5106.0	1
100	2.0	47358.0	100.0	40000.0	95.0	7163.0	1
131	3.5	61852.9	130.0	52000.0	403.1	9319.8	10
132	2.6	62676.0	132.0	52800.0	223.1	9520.9	10
133	2.6	62676.0	132.0	52800.0	223.1	9520.9	10
134	1.3333333333333333	63489.333333333336	134.0	53600.0	90.33333333333333	9665.0	3
135	2.8	63659.7	134.0	53600.0	294.6	9631.1	10
136	1.7	64107.7	136.0	54400.0	126.8	9444.9	10
137	1.7	64107.7	136.0	54400.0	126.8	9444.9	10
138	1.7142857142857142	65439.42857142857	138.0	55200.0	130.85714285714286	9970.57142857143	7
139	1.7142857142857142	65439.42857142857	138.0	55200.0	130.85714285714286	9970.57142857143	7
140	1.6	66333.6	140.0	56000.0	112.8	10080.8	5
145	3.5	68519.8	144.0	57600.0	454.0	10321.8	10
150	2.9	71230.3	150.0	60000.0	290.3	10790.0	10
155	1.6	72581.5	154.0	61600.0	158.2	10669.3	10
160	1.9	75857.0	160.0	64000.0	170.3	11526.7	10
165	1.9	77716.7	164.0	65600.0	176.7	11776.0	10
170	1.7	79981.8	170.0	68000.0	125.5	11686.3	10
175	2.2	82021.1	174.0	69600.0	203.3	12043.8	10
180	1.8	85945.1	180.0	72000.0	325.0	13440.1	10
185	4.8	87858.0	184.0	73600.0	843.0	13231.0	5
190	2.5	89365.16666666667	190.0	76000.0	302.5	12872.666666666666	6
220	2.2	104429.5	220.0	88000.0	361.0	15848.5	10
