gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
2.3520000000000003	119946.078	214.6	85840.0	6655.478	27235.999999999996	10.0
0.23515101530718507	15710.52180966998	28.55801113523139	11423.204454092556	844.4641449558412	3883.15086639703	0.0
