pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
160	40.5	556016.0	160.0	64000.0	352519.5	139336.5	2
190	28.0	523903.9	190.0	76000.0	281936.8	165777.1	10
195	28.5	549727.5	194.0	77600.0	301327.3333333333	170606.16666666666	6
200	21.25	483618.0	200.0	80000.0	232496.25	170921.75	4
205	29.555555555555557	567645.7777777778	204.0	81600.0	304456.77777777775	181385.0	9
210	29.0	623421.6	210.0	84000.0	345434.0	193777.6	5
216	26.375	589359.5	216.0	86400.0	307704.625	195038.875	8
217	21.2	521912.6	216.0	86400.0	249141.1	186155.5	10
218	16.75	460818.625	218.0	87200.0	189157.875	184242.75	8
219	19.75	501653.625	218.0	87200.0	224806.375	189429.25	8
220	18.7	493512.9	220.0	88000.0	220287.2	185005.7	10
221	20.4	511296.2	220.0	88000.0	237455.8	185620.4	10
222	22.8	568062.4	222.0	88800.0	284383.9	194656.5	10
223	16.5	466369.5	222.0	88800.0	190506.75	186840.75	4
224	22.0	547389.6	224.0	89600.0	267175.6	190390.0	5
225	22.7	557335.8	224.0	89600.0	272120.9	195390.9	10
235	18.1	516060.6	234.0	93600.0	223968.7	198257.9	10
240	21.2	584305.1	240.0	96000.0	278158.1	209907.0	10
245	18.0	531431.0	244.0	97600.0	227646.75	205940.25	4
250	17.1	537719.5	250.0	100000.0	224297.9	213171.6	10
280	21.8	685480.9	280.0	112000.0	328237.7	244963.2	10
310	15.6	655605.1	310.0	124000.0	258524.6	272770.5	10
