pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
101	2.6	47065.6	100.0	40000.0	342.6	6623.0	10
102	1.6666666666666667	48401.166666666664	102.0	40800.0	247.66666666666666	7251.5	6
104	2.0	49374.5	104.0	41600.0	242.5	7428.0	2
105	2.9	49300.2	104.0	41600.0	350.0	7246.2	10
106	2.2	49899.5	106.0	42400.0	348.8	7044.7	10
108	2.375	51059.875	108.0	43200.0	302.875	7449.0	8
109	2.6	50992.6	108.0	43200.0	339.4	7345.2	10
110	2.5	52345.25	110.0	44000.0	293.75	7941.5	4
115	2.2	54200.4	114.0	45600.0	312.0	8174.4	10
120	4.1	57970.7	120.0	48000.0	783.3	9067.4	10
125	4.0	59187.0	124.0	49600.0	510.6666666666667	8952.333333333334	3
130	1.8	61506.0	130.0	52000.0	260.0	9116.0	10
135	2.4	63470.5	134.0	53600.0	424.1	9312.4	10
140	1.9	66564.4	140.0	56000.0	385.4	10039.0	10
145	1.6	67613.3	144.0	57600.0	304.7	9564.6	10
150	1.7	70788.7	150.0	60000.0	317.0	10321.7	10
155	1.7	72394.9	154.0	61600.0	282.4	10358.5	10
160	2.1	76098.8	160.0	64000.0	398.1	11540.7	10
190	2.1	89860.0	190.0	76000.0	469.6	13200.4	10
220	2.6	104020.4	220.0	88000.0	661.1	15139.3	10
