pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	10.5	25298.5	40.0	4000.0	15493.5	5765.0	2
45	13.714285714285714	35990.0	44.0	4400.0	25512.0	6034.0	7
50	6.1	22333.7	50.0	5000.0	11844.1	5439.6	10
55	4.333333333333333	15525.0	54.0	5400.0	4805.666666666667	5265.333333333333	3
60	3.888888888888889	18288.666666666668	60.0	6000.0	6400.444444444444	5828.222222222223	9
65	3.5714285714285716	19810.14285714286	64.0	6400.0	6482.571428571428	6863.571428571428	7
70	4.2	24094.9	70.0	7000.0	9607.0	7417.9	10
71	3.3	18609.9	70.0	7000.0	5036.2	6503.7	10
72	3.1	19163.7	72.0	7200.0	5039.9	6851.8	10
73	14.5	86059.5	72.0	7200.0	67814.25	10973.25	4
74	3.2	21334.4	74.0	7400.0	6875.1	6985.3	10
75	3.1	20688.1	74.0	7400.0	6128.1	7086.0	10
76	2.7	17395.5	76.0	7600.0	3432.9	6286.6	10
77	2.7	17395.5	76.0	7600.0	3432.9	6286.6	10
78	2.8	20712.0	78.0	7800.0	5460.8	7373.2	10
79	3.0	20318.0	78.0	7800.0	4984.0	7456.0	1
80	2.7	21001.2	80.0	8000.0	5562.5	7358.7	10
85	2.7	23683.5	84.0	8400.0	6995.9	8203.6	10
90	2.3	22381.2	90.0	9000.0	5098.3	8192.9	10
95	3.2	28704.5	94.0	9400.0	10307.9	8902.6	10
100	2.5	26206.1	100.0	10000.0	6602.4	9503.7	10
130	1.4	25582.3	130.0	13000.0	2985.4	9466.9	10
