pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	150.5	86461.0	40.0	4000.0	45527.0	36894.0	2
70	98.0	135446.25	70.0	7000.0	54259.25	74117.0	4
100	68.71428571428571	174309.57142857142	100.0	10000.0	54559.42857142857	109650.14285714286	7
105	82.5	214096.7	104.0	10400.0	70183.5	133409.2	10
110	50.666666666666664	159277.33333333334	110.0	11000.0	43561.0	104606.33333333333	3
115	64.9	204874.2	114.0	11400.0	59132.8	134227.4	10
116	62.7	205301.9	116.0	11600.0	59660.0	133925.9	10
117	56.3	185491.9	116.0	11600.0	51204.2	122571.7	10
118	54.0	185423.33333333334	118.0	11800.0	50495.833333333336	123009.5	6
119	62.4	208218.8	118.0	11800.0	59565.6	136735.2	10
120	50.0	178853.5	120.0	12000.0	48458.0	118275.5	10
121	94.0	308857.0	120.0	12000.0	88798.0	207939.0	1
122	67.8	233474.3	122.0	12200.0	67769.8	153382.5	10
123	52.0	188517.3	122.0	12200.0	51360.9	124834.4	10
124	50.5	189857.3	124.0	12400.0	49554.0	127779.3	10
125	77.9	272029.4	124.0	12400.0	79441.8	180063.6	10
130	63.9	245895.0	130.0	13000.0	68521.9	164243.1	10
135	53.5	229266.5	134.0	13400.0	59724.0	156008.5	2
140	40.9	190454.2	140.0	14000.0	46983.7	129330.5	10
145	67.1	303277.8	144.0	14400.0	84126.4	204607.4	10
150	55.4	276932.1	150.0	15000.0	68693.6	193088.5	10
155	57.3	297708.8	154.0	15400.0	74373.0	207781.8	10
