gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
1.0	173.57	41.08	127.5	2.13	2.8600000000000003	10.0
0.0	129.53501495734656	35.81309257799443	114.62675080451334	2.4722661669003196	3.827061535956797	0.0
