pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	177.0	333370.0	70.0	33600.0	259897.0	39803.0	1
100	85.4	231177.8	100.0	48000.0	121466.8	61611.0	5
105	81.75	239318.375	104.0	49920.0	125750.75	63543.625	8
110	77.0	246889.0	110.0	52800.0	126823.0	67156.0	2
111	66.2	221442.8	110.0	52800.0	100588.6	67944.2	10
112	75.9	237717.6	112.0	53760.0	114385.6	69460.0	10
113	72.6	232165.1	112.0	53760.0	108836.8	69456.3	10
114	53.6	209981.1	114.0	54720.0	84408.7	70738.4	10
115	60.4	219661.5	114.0	54720.0	93638.5	71189.0	10
116	59.0	222524.0	116.0	55680.0	93069.0	73659.0	1
117	60.0	222267.33333333334	116.0	55680.0	93514.66666666667	72956.66666666667	3
118	59.2	221625.2	118.0	56640.0	91295.2	73572.0	10
119	66.2	227533.0	118.0	56640.0	97692.9	73082.1	10
120	57.0	222015.8	120.0	57600.0	89008.0	75287.8	10
125	55.1	226662.5	124.0	59520.0	89692.8	77325.7	10
130	48.1	224463.1	130.0	62400.0	79427.3	82505.8	10
135	46.0	229982.0	134.0	64320.0	81301.3	84226.7	10
140	44.3	232997.9	140.0	67200.0	76809.8	88848.1	10
145	36.9	222777.8	144.0	69120.0	60728.5	92785.3	10
150	35.0	229301.8	150.0	72000.0	61018.2	96133.6	10
155	35.3	232228.2	154.0	73920.0	59797.1	98357.1	10
160	32.5	238015.9	160.0	76800.0	57586.1	103469.8	10
190	22.7	259852.2	190.0	91200.0	44466.2	123996.0	10
220	19.2	292650.0	220.0	105600.0	41168.3	145661.7	10
