pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
85	106.0	243637.0	84.0	40320.0	152283.0	50950.0	1
90	122.5	292320.75	90.0	43200.0	195603.5	53427.25	4
95	114.28571428571429	279063.0	94.0	45120.0	176720.2857142857	57128.71428571428	7
96	127.0	308478.0	96.0	46080.0	204023.0	58279.0	1
97	94.83333333333333	267395.1666666667	96.0	46080.0	163285.0	57934.166666666664	6
98	83.0	242765.0	98.0	47040.0	135951.5	59675.5	2
99	98.0	265497.0	98.0	47040.0	157685.0	60674.0	1
100	72.6	235618.7	100.0	48000.0	125416.3	62102.4	10
101	92.5	264096.0	100.0	48000.0	154970.75	61025.25	4
102	94.25	270900.0	102.0	48960.0	159775.25	62062.75	4
103	78.375	254275.75	102.0	48960.0	141787.625	63426.125	8
104	74.2	250485.5	104.0	49920.0	136079.3	64382.2	10
105	76.8	247199.1	104.0	49920.0	132564.7	64610.4	10
110	68.75	254340.5	110.0	52800.0	133430.75	67999.75	4
115	68.1	250332.1	114.0	54720.0	124658.4	70839.7	10
120	57.7	246442.0	120.0	57600.0	112977.1	75744.9	10
125	52.3	246807.5	124.0	59520.0	109119.2	78044.3	10
130	55.625	258189.0	130.0	62400.0	112712.75	82946.25	8
160	28.3	256105.3	160.0	76800.0	73839.9	105305.4	10
190	20.8	280825.8	190.0	91200.0	63169.9	126265.9	10
