pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
45	5.8	15325.8	44.0	4400.0	5966.7	4915.1	10
50	4.8	15334.8	50.0	5000.0	4995.0	5289.8	5
51	4.5	16031.8	50.0	5000.0	5784.0	5197.8	10
52	4.0	16332.0	52.0	5200.0	5556.0	5524.0	1
53	4.0	16332.0	52.0	5200.0	5556.0	5524.0	1
54	4.2	16046.4	54.0	5400.0	5220.9	5371.5	10
55	3.9	14528.8	54.0	5400.0	4026.3	5048.5	10
56	3.9	16489.6	56.0	5600.0	5493.4	5340.2	10
57	4.1	16203.3	56.0	5600.0	5028.0	5519.3	10
58	3.9	17656.0	58.0	5800.0	5856.0	5942.0	10
59	3.8	16740.7	58.0	5800.0	5124.4	5758.3	10
60	3.3	15472.4	60.0	6000.0	3961.8	5450.6	10
65	3.2	16375.2	64.0	6400.0	4183.2	5728.0	10
70	2.6	16489.7	70.0	7000.0	3443.0	5976.7	10
75	2.6	17736.1	74.0	7400.0	3840.6	6421.5	10
80	2.6	19424.6	80.0	8000.0	4150.5	7194.1	10
85	2.3	19336.4	84.0	8400.0	3607.1	7245.3	10
90	2.1	20301.3	90.0	9000.0	3637.6	7573.7	10
95	2.0	19564.2	94.0	9400.0	3089.9	6980.3	10
100	1.5	18153.8	100.0	10000.0	1950.0	6103.8	10
130	1.7	28165.9	130.0	13000.0	3430.7	11605.2	10
160	1.0	28419.5	160.0	16000.0	2351.5	9908.0	10
