pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
30	17.0	30375.0	30.0	3000.0	22668.0	4677.0	1
35	9.25	15216.25	34.0	3400.0	7389.5	4392.75	4
36	11.0	19964.0	36.0	3600.0	10488.0	5840.0	1
37	11.0	19964.0	36.0	3600.0	10488.0	5840.0	1
38	11.0	23186.0	38.0	3800.0	13237.0	6111.0	1
39	11.0	23186.0	38.0	3800.0	13237.0	6111.0	1
40	7.6	16507.0	40.0	4000.0	7253.3	5213.7	10
41	9.0	21220.0	40.0	4000.0	11494.0	5686.0	1
42	9.0	22961.875	42.0	4200.0	12962.5	5757.375	8
43	8.5	20248.0	42.0	4200.0	9675.5	6330.5	2
44	10.0	25271.166666666668	44.0	4400.0	14262.0	6565.166666666667	6
45	12.0	35214.0	44.0	4400.0	22812.5	7957.5	2
50	7.0	23089.428571428572	50.0	5000.0	10864.142857142857	7175.285714285715	7
55	5.5	19596.0	54.0	5400.0	7445.25	6696.75	4
60	4.25	19114.5	60.0	6000.0	5887.25	7167.25	4
65	4.0	20299.0	64.0	6400.0	5903.0	7932.0	1
100	2.5	25960.0	100.0	10000.0	5254.5	10605.5	2
130	2.0	32264.6	130.0	13000.0	5090.0	14044.6	10
160	1.5	36285.1	160.0	16000.0	4157.5	15967.6	10
