pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	3.3333333333333335	8326.444444444445	70.0	7000.0	116.22222222222223	1140.2222222222222	9
74	2.0	8685.5	74.0	7400.0	34.0	1177.5	2
75	3.0	8804.3	74.0	7400.0	111.4	1218.9	10
76	2.2	8975.0	76.0	7600.0	69.4	1229.6	5
77	3.0	9002.0	76.0	7600.0	98.0	1228.0	2
78	2.2	9158.5	78.0	7800.0	67.0	1213.5	10
79	2.2	9152.2	78.0	7800.0	66.9	1207.3	10
80	2.3333333333333335	9469.0	80.0	8000.0	68.0	1321.0	3
95	2.2	11119.2	94.0	9400.0	78.4	1546.8	10
100	1.8	11789.7	100.0	10000.0	64.0	1625.7	10
105	2.2	12251.9	104.0	10400.0	63.4	1684.5	10
110	3.0	13157.666666666666	110.0	11000.0	242.33333333333334	1805.3333333333333	3
115	2.0	13450.0	114.0	11400.0	71.7	1864.3	10
120	1.7	13978.9	120.0	12000.0	54.3	1804.6	10
125	2.0	14647.5	124.0	12400.0	113.5	2010.0	10
130	2.0	15265.0	130.0	13000.0	58.75	2076.25	4
160	1.6	18793.8	160.0	16000.0	43.0	2590.8	5
190	1.6	22351.8	190.0	19000.0	100.2	3061.6	10
