pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
105	121.0	183812.4	104.0	49920.0	70251.5	63536.9	10
106	114.4	182246.2	106.0	50880.0	65366.6	65893.6	5
107	112.5	179787.5	106.0	50880.0	64367.75	64433.75	4
108	106.9	180187.0	108.0	51840.0	62155.1	66083.9	10
109	115.5	182514.5	108.0	51840.0	64938.5	65628.0	2
110	93.9	175322.3	110.0	52800.0	54665.9	67746.4	10
111	94.9	178490.5	110.0	52800.0	58269.3	67311.2	10
112	86.0	182326.0	112.0	53760.0	60997.0	67457.0	1
113	100.66666666666667	185463.5	112.0	53760.0	63187.0	68404.5	6
114	94.3	180938.0	114.0	54720.0	56457.4	69646.6	10
115	87.7	178569.3	114.0	54720.0	53678.7	70056.6	10
120	83.1	182126.1	120.0	57600.0	50007.0	74399.1	10
125	71.71428571428571	181989.85714285713	124.0	59520.0	44894.42857142857	77451.42857142857	7
130	78.6	192748.1	130.0	62400.0	49059.2	81158.9	10
135	62.3	190000.8	134.0	64320.0	40908.1	84638.7	10
140	58.1	194013.3	140.0	67200.0	38089.8	88583.5	10
145	46.2	194892.4	144.0	69120.0	32865.3	92763.1	10
150	47.0	202039.25	150.0	72000.0	33349.25	96540.0	4
155	46.3	205161.0	154.0	73920.0	33891.4	97195.6	10
160	48.3	212117.6	160.0	76800.0	32650.9	102506.7	10
190	33.1	241278.6	190.0	91200.0	27091.8	122796.8	10
220	21.9	273194.7	220.0	105600.0	21412.1	145962.6	10
