pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
68	2.3	8027.5	68.0	6800.0	47.7	1111.8	10
69	2.3	8027.5	68.0	6800.0	47.7	1111.8	10
70	3.0	8358.0	70.0	7000.0	129.0	1159.0	10
71	3.1	8345.4	70.0	7000.0	133.1	1142.3	10
72	4.6	8710.8	72.0	7200.0	310.8	1128.0	10
73	4.6	8710.8	72.0	7200.0	310.8	1128.0	10
74	1.0	8721.0	74.0	7400.0	23.0	1224.0	1
85	3.4	10057.2	84.0	8400.0	212.8	1360.4	10
90	2.2	10606.8	90.0	9000.0	72.6	1444.2	10
95	2.4	11113.0	94.0	9400.0	72.0	1547.0	10
100	3.0	11917.0	100.0	10000.0	159.0	1658.0	10
130	5.0	15771.0	130.0	13000.0	590.0	2051.0	10
160	1.0	18768.4	160.0	16000.0	22.0	2586.4	10
