pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	77.2	135019.6	40.0	4000.0	121806.2	9173.4	5
70	63.625	233235.875	70.0	7000.0	207071.375	19094.5	8
100	25.0	120906.33333333333	100.0	10000.0	85715.0	25091.333333333332	3
130	51.4	423516.8	130.0	13000.0	366742.5	43644.3	10
135	22.142857142857142	166780.85714285713	134.0	13400.0	115173.42857142857	38073.42857142857	7
145	25.7	231178.3	144.0	14400.0	174696.2	41938.1	10
150	24.7	226285.6	150.0	15000.0	166455.8	44679.8	10
155	35.4	351616.0	154.0	15400.0	290407.5	45654.5	10
160	23.4	242667.5	160.0	16000.0	181838.3	44669.2	10
165	19.0	194648.5	164.0	16400.0	130642.0	47442.5	2
170	20.6	225483.0	170.0	17000.0	161566.8	46746.2	10
171	21.9	226721.3	170.0	17000.0	156394.0	53157.3	10
172	14.5	159700.1	172.0	17200.0	96535.2	45792.9	10
173	19.4	208739.1	172.0	17200.0	139689.6	51677.5	10
174	17.4	197942.7	174.0	17400.0	133681.0	46687.7	10
175	16.4	186982.1	174.0	17400.0	120471.1	48937.0	10
176	24.5	286753.8	176.0	17600.0	216449.4	52528.4	10
177	13.6	157468.2	176.0	17600.0	95507.0	44185.2	10
178	17.75	215740.0	178.0	17800.0	150209.0	47553.0	8
179	21.0	240839.0	178.0	17800.0	167576.2	55284.8	10
180	18.7	218564.1	180.0	18000.0	148081.5	52302.6	10
185	31.4	394041.2	184.0	18400.0	311812.4	63644.8	10
